=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.03.18 10:10:09 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,
3/18/2019,11:02:53,23.25,O-,620.12,687.5,23.49,85940.92,1367.43,21.11,23.18
3/18/2019,11:03:05,23.25,O-,786.13,1206.25,23.5,85944.87,1367.27,21.11,23.17
3/18/2019,11:03:18,23.25,O-,620.12,687.5,23.5,85941.39,1367.6,21.11,23.17
3/18/2019,11:03:30,23.25,O-,620.12,687.5,23.51,85943.04,1367.44,21.11,23.18
3/18/2019,11:03:42,23.25,O-,620.12,687.5,23.49,85942.37,1367.35,21.11,23.17
3/18/2019,11:03:55,23.25,O-,620.12,687.5,23.5,85941.71,1367.57,21.11,23.16
3/18/2019,11:04:07,23.25,O-,620.12,687.5,23.5,85942.3,1367.51,21.15,23.17
3/18/2019,11:04:19,23.25,O-,615.23,671.88,23.51,85944.05,1367.35,21.15,23.18
3/18/2019,11:04:32,23.25,O-,620.12,687.5,23.49,85940.5,1367.68,21.19,23.18
3/18/2019,11:04:44,23.25,O-,620.12,687.5,23.47,85943.46,1367.4,21.19,23.2
3/18/2019,11:04:56,23.25,O-,791.02,1221.88,23.47,85938.76,1367.65,21.15,23.2
3/18/2019,11:05:09,23.25,O-,615.23,671.88,23.51,85944,1367.35,21.15,23.21
3/18/2019,11:05:21,23.25,O-,620.12,687.5,23.53,85942.61,1367.6,21.15,23.21
3/18/2019,11:05:33,23.25,O-,615.23,671.88,23.52,85944.49,1367.3,21.15,23.22
3/18/2019,11:05:45,23.25,O-,620.12,687.5,23.51,85939.57,1367.77,21.15,23.22
3/18/2019,11:05:58,23.25,O-,615.23,671.88,23.53,85941.02,1367.63,21.15,23.22
3/18/2019,11:06:10,23.25,O-,620.12,687.5,23.55,85942.97,1367.45,21.19,23.23
3/18/2019,11:06:22,23.25,O-,620.12,687.5,23.58,85944.24,1367.33,21.19,23.23
3/18/2019,11:06:35,23.25,O-,620.12,687.5,23.58,85945.11,1367.24,21.19,23.23
3/18/2019,11:06:47,23.25,O-,825.2,1328.13,23.58,85943.76,1367.5,21.19,23.23
3/18/2019,11:06:59,23.25,O-,620.12,687.5,23.59,85941.8,1367.56,21.19,23.24
